File.ID,Merged,df,logL,logL0,LRT,n,Pval,V(e),V(e).SE,V(G),V(G).SE,V(G)/Vp,V(G)/Vp.SE,Vp,Vp.SE,HistN,heritability,Ngenerations,Iteration,True.Nsnps,Nids,Subset.Within.Iteration,Nsnps,Full.Iteration.ID
Scenario_4_500_0.4_25_6_100000_500_1,TRUE,1,-255.281,-271.551,32.541,500,0.000000005837,0.629181,0.083776,0.448025,0.103458,0.415914,0.082404,1.077206,0.072912,500,0.4,25,6,100000,500,1,100000,Scenario_4_500_0.4_25_6_100000_500_1
Scenario_4_500_0.4_25_6_100000_500_10,FALSE,1,-231.382,-249.114,35.463,500,0.0000000013,0.570703,0.075361,0.407002,0.092671,0.416283,0.081304,0.977705,0.065992,500,0.4,25,6,100000,500,10,100000,Scenario_4_500_0.4_25_6_100000_500_10
Scenario_4_500_0.4_25_6_100000_500_10,TRUE,1,-231.239,-249.114,35.749,500,0.000000001122,0.568895,0.075269,0.408769,0.092751,0.418108,0.081277,0.977664,0.066021,500,0.4,25,6,100000,500,10,100000,Scenario_4_500_0.4_25_6_100000_500_10
Scenario_4_500_0.4_25_6_100000_500_2,FALSE,1,-237.912,-258.187,40.551,500,0.00000000009578,0.530304,0.075526,0.494509,0.100105,0.482536,0.079866,1.024812,0.07044,500,0.4,25,6,100000,500,2,100000,Scenario_4_500_0.4_25_6_100000_500_2
Scenario_4_500_0.4_25_6_100000_500_2,TRUE,1,-237.848,-258.187,40.679,500,0.00000000008968,0.529608,0.075476,0.495182,0.100115,0.483204,0.079832,1.02479,0.07045,500,0.4,25,6,100000,500,2,100000,Scenario_4_500_0.4_25_6_100000_500_2
Scenario_4_500_0.4_25_6_100000_500_3,FALSE,1,-223.101,-233.837,21.472,500,0.000001796,0.598278,0.076088,0.331914,0.087661,0.356823,0.084159,0.930192,0.061914,500,0.4,25,6,100000,500,3,100000,Scenario_4_500_0.4_25_6_100000_500_3
Scenario_4_500_0.4_25_6_100000_500_3,TRUE,1,-222.975,-233.837,21.723,500,0.000001575,0.596407,0.075983,0.333778,0.087729,0.358829,0.084127,0.930185,0.061943,500,0.4,25,6,100000,500,3,100000,Scenario_4_500_0.4_25_6_100000_500_3
Scenario_4_500_0.4_25_6_100000_500_4,FALSE,1,-243.868,-264.723,41.71,500,0.00000000005292,0.566736,0.076456,0.472725,0.097813,0.454779,0.078383,1.039461,0.070614,500,0.4,25,6,100000,500,4,100000,Scenario_4_500_0.4_25_6_100000_500_4
Scenario_4_500_0.4_25_6_100000_500_4,TRUE,1,-243.775,-264.723,41.895,500,0.00000000004816,0.565888,0.076386,0.473444,0.097806,0.455527,0.078341,1.039333,0.070617,500,0.4,25,6,100000,500,4,100000,Scenario_4_500_0.4_25_6_100000_500_4
Scenario_4_500_0.4_25_6_100000_500_5,FALSE,1,-243.247,-260.867,35.24,500,0.000000001457,0.556359,0.078377,0.485586,0.102289,0.466038,0.081313,1.041945,0.071484,500,0.4,25,6,100000,500,5,100000,Scenario_4_500_0.4_25_6_100000_500_5
Scenario_4_500_0.4_25_6_100000_500_5,TRUE,1,-243.053,-260.867,35.627,500,0.000000001195,0.553942,0.078224,0.487988,0.10235,0.46835,0.081219,1.041931,0.071526,500,0.4,25,6,100000,500,5,100000,Scenario_4_500_0.4_25_6_100000_500_5
Scenario_4_500_0.4_25_6_100000_500_6,FALSE,1,-237.667,-263.073,50.813,500,0.000000000000508,0.488878,0.073463,0.552452,0.10294,0.530525,0.077592,1.04133,0.07251,500,0.4,25,6,100000,500,6,100000,Scenario_4_500_0.4_25_6_100000_500_6
Scenario_4_500_0.4_25_6_100000_500_6,TRUE,1,-237.592,-263.073,50.962,500,0.0000000000004707,0.488009,0.073413,0.553354,0.102973,0.531374,0.077556,1.041363,0.07253,500,0.4,25,6,100000,500,6,100000,Scenario_4_500_0.4_25_6_100000_500_6
Scenario_4_500_0.4_25_6_100000_500_7,FALSE,1,-226.863,-254.616,55.505,500,0.00000000000004657,0.482456,0.069,0.511388,0.095328,0.514556,0.075829,0.993844,0.068783,500,0.4,25,6,100000,500,7,100000,Scenario_4_500_0.4_25_6_100000_500_7
Scenario_4_500_0.4_25_6_100000_500_7,TRUE,1,-226.682,-254.616,55.868,500,0.00000000000003875,0.480953,0.068887,0.512696,0.095331,0.515973,0.075751,0.993649,0.068793,500,0.4,25,6,100000,500,7,100000,Scenario_4_500_0.4_25_6_100000_500_7
Scenario_4_500_0.4_25_6_100000_500_8,FALSE,1,-239.587,-264.137,49.1,500,0.000000000001216,0.495475,0.075138,0.550141,0.104107,0.526141,0.078818,1.045616,0.072608,500,0.4,25,6,100000,500,8,100000,Scenario_4_500_0.4_25_6_100000_500_8
Scenario_4_500_0.4_25_6_100000_500_8,TRUE,1,-239.463,-264.137,49.349,500,0.000000000001071,0.494464,0.075046,0.550975,0.104082,0.527027,0.078749,1.04544,0.072609,500,0.4,25,6,100000,500,8,100000,Scenario_4_500_0.4_25_6_100000_500_8
Scenario_4_500_0.4_25_6_100000_500_9,FALSE,1,-233.664,-242.654,17.981,500,0.00001116,0.662458,0.078375,0.297508,0.085169,0.309915,0.081084,0.959966,0.063067,500,0.4,25,6,100000,500,9,100000,Scenario_4_500_0.4_25_6_100000_500_9
Scenario_4_500_0.4_25_6_100000_500_9,TRUE,1,-233.66,-242.654,17.99,500,0.00001111,0.66238,0.078372,0.297592,0.085175,0.310001,0.081085,0.959972,0.063069,500,0.4,25,6,100000,500,9,100000,Scenario_4_500_0.4_25_6_100000_500_9
Scenario_4_500_0.4_25_6_163522_100_1,FALSE,1,-55.897,-56.629,1.465,100,0.113,0.575253,0.38942,0.533998,0.421585,0.481404,0.359116,1.109251,0.161277,500,0.4,25,6,163522,100,1,400000,Scenario_4_500_0.4_25_6_400000_100_1
Scenario_4_500_0.4_25_6_163522_100_1,TRUE,1,-55.891,-56.629,1.476,100,0.1122,0.573361,0.389179,0.535945,0.421566,0.483135,0.35893,1.109306,0.16131,500,0.4,25,6,163522,100,1,400000,Scenario_4_500_0.4_25_6_400000_100_1
Scenario_4_500_0.4_25_6_163522_100_10,FALSE,1,-61.993,-64.828,5.67,100,0.008627,0.311344,0.402653,0.981845,0.479713,0.759243,0.320416,1.293189,0.192967,500,0.4,25,6,163522,100,10,400000,Scenario_4_500_0.4_25_6_400000_100_10
Scenario_4_500_0.4_25_6_163522_100_10,TRUE,1,-61.981,-64.828,5.694,100,0.008511,0.308868,0.402479,0.984392,0.479852,0.761171,0.320237,1.29326,0.193029,500,0.4,25,6,163522,100,10,400000,Scenario_4_500_0.4_25_6_400000_100_10
Scenario_4_500_0.4_25_6_163522_100_2,FALSE,1,-59.343,-60.245,1.804,100,0.0896,0.710917,0.381639,0.467188,0.397203,0.396559,0.324468,1.178105,0.169103,500,0.4,25,6,163522,100,2,400000,Scenario_4_500_0.4_25_6_400000_100_2
Scenario_4_500_0.4_25_6_163522_100_2,TRUE,1,-59.338,-60.245,1.814,100,0.08904,0.709691,0.381553,0.46839,0.397264,0.397588,0.324457,1.178081,0.16911,500,0.4,25,6,163522,100,2,400000,Scenario_4_500_0.4_25_6_400000_100_2
Scenario_4_500_0.4_25_6_163522_100_3,FALSE,1,-53.129,-53.163,0.069,100,0.3965,0.940907,0.367086,0.086633,0.34605,0.084311,0.336236,1.02754,0.146102,500,0.4,25,6,163522,100,3,400000,Scenario_4_500_0.4_25_6_400000_100_3
Scenario_4_500_0.4_25_6_163522_100_3,TRUE,1,-53.128,-53.163,0.071,100,0.3952,0.939764,0.367026,0.087772,0.34613,0.08542,0.336299,1.027536,0.146104,500,0.4,25,6,163522,100,3,400000,Scenario_4_500_0.4_25_6_400000_100_3
Scenario_4_500_0.4_25_6_163522_100_4,FALSE,1,-55.448,-57.777,4.659,100,0.01544,0.167944,0.39111,0.961587,0.460585,0.851316,0.352124,1.129531,0.16799,500,0.4,25,6,163522,100,4,400000,Scenario_4_500_0.4_25_6_400000_100_4
Scenario_4_500_0.4_25_6_163522_100_4,TRUE,1,-55.435,-57.777,4.685,100,0.01522,0.165757,0.390788,0.963785,0.460494,0.853253,0.351781,1.129542,0.168024,500,0.4,25,6,163522,100,4,400000,Scenario_4_500_0.4_25_6_400000_100_4
Scenario_4_500_0.4_25_6_163522_100_5,FALSE,1,-43.62,-43.621,0.001,100,0.4856,0.837967,0.30649,0.00968,0.282777,0.01142,0.333593,0.847647,0.12048,500,0.4,25,6,163522,100,5,400000,Scenario_4_500_0.4_25_6_400000_100_5
Scenario_4_500_0.4_25_6_163522_100_5,TRUE,1,-43.62,-43.621,0.001,100,0.4846,0.837271,0.306465,0.010376,0.282839,0.012241,0.333664,0.847647,0.12048,500,0.4,25,6,163522,100,5,400000,Scenario_4_500_0.4_25_6_400000_100_5
Scenario_4_500_0.4_25_6_163522_100_6,FALSE,1,-47.119,-47.12,0.003,100,0.4784,0.891133,0.350929,0.018501,0.326342,0.020339,0.358771,0.909633,0.129293,500,0.4,25,6,163522,100,6,400000,Scenario_4_500_0.4_25_6_400000_100_6
Scenario_4_500_0.4_25_6_163522_100_6,TRUE,1,-47.119,-47.12,0.003,100,0.4767,0.889603,0.350831,0.020022,0.326426,0.022012,0.358864,0.909625,0.129291,500,0.4,25,6,163522,100,6,400000,Scenario_4_500_0.4_25_6_400000_100_6
Scenario_4_500_0.4_25_6_163522_100_7,FALSE,1,-54.886,-56.563,3.355,100,0.03351,0.1259,0.374941,1.017221,0.463437,0.889863,0.333963,1.143122,0.175292,500,0.4,25,6,163522,100,7,400000,Scenario_4_500_0.4_25_6_400000_100_7
Scenario_4_500_0.4_25_6_163522_100_7,TRUE,1,-54.875,-56.563,3.377,100,0.03306,0.12316,0.374425,1.020214,0.463242,0.892284,0.333328,1.143374,0.175383,500,0.4,25,6,163522,100,7,400000,Scenario_4_500_0.4_25_6_400000_100_7
Scenario_4_500_0.4_25_6_163522_100_8,FALSE,1,-55.989,-58.399,4.822,100,0.01405,0.295413,0.345694,0.844485,0.406907,0.740842,0.311404,1.139899,0.168331,500,0.4,25,6,163522,100,8,400000,Scenario_4_500_0.4_25_6_400000_100_8
Scenario_4_500_0.4_25_6_163522_100_8,TRUE,1,-55.982,-58.399,4.836,100,0.01394,0.294612,0.345463,0.84525,0.406761,0.741537,0.311202,1.139862,0.168335,500,0.4,25,6,163522,100,8,400000,Scenario_4_500_0.4_25_6_400000_100_8
Scenario_4_500_0.4_25_6_163522_100_9,FALSE,1,-48.156,-48.156,0,100,0.5,0.924673,0.322768,0.000001,0.303574,0.000001,0.328304,0.924674,0.131407,500,0.4,25,6,163522,100,9,400000,Scenario_4_500_0.4_25_6_400000_100_9
Scenario_4_500_0.4_25_6_163522_100_9,TRUE,1,-48.156,-48.156,0,100,0.5,0.924759,0.322848,0.000001,0.303569,0.000001,0.328268,0.92476,0.13142,500,0.4,25,6,163522,100,9,400000,Scenario_4_500_0.4_25_6_400000_100_9
Scenario_4_500_0.4_25_6_163522_25_1,FALSE,1,-13.863,-14.037,0.347,25,0.2779,0.000001,1.923007,1.047319,1.999464,0.999999,1.836122,1.04732,0.308145,500,0.4,25,6,163522,25,1,400000,Scenario_4_500_0.4_25_6_400000_25_1
Scenario_4_500_0.4_25_6_163522_25_1,TRUE,1,-13.863,-14.037,0.348,25,0.2776,0.000001,1.922902,1.047353,1.999346,0.999999,1.835962,1.047354,0.308158,500,0.4,25,6,163522,25,1,400000,Scenario_4_500_0.4_25_6_400000_25_1
Scenario_4_500_0.4_25_6_163522_25_10,FALSE,1,-9.832,-9.832,0,25,0.5,0.72719,1.188351,0.000001,1.182785,0.000001,1.626513,0.727191,0.209933,500,0.4,25,6,163522,25,10,400000,Scenario_4_500_0.4_25_6_400000_25_10
Scenario_4_500_0.4_25_6_163522_25_10,TRUE,1,-9.832,-9.832,0,25,0.5,0.727185,1.188398,0.000001,1.182865,0.000001,1.626633,0.727186,0.209933,500,0.4,25,6,163522,25,10,400000,Scenario_4_500_0.4_25_6_400000_25_10
Scenario_4_500_0.4_25_6_163522_25_2,FALSE,1,-13.807,-14.167,0.722,25,0.1978,0.000001,1.471026,1.037453,1.535709,0.999999,1.41792,1.037454,0.302354,500,0.4,25,6,163522,25,2,400000,Scenario_4_500_0.4_25_6_400000_25_2
Scenario_4_500_0.4_25_6_163522_25_2,TRUE,1,-13.806,-14.167,0.723,25,0.1975,0.000001,1.470964,1.037442,1.535588,0.999999,1.417875,1.037443,0.302349,500,0.4,25,6,163522,25,2,400000,Scenario_4_500_0.4_25_6_400000_25_2
Scenario_4_500_0.4_25_6_163522_25_3,FALSE,1,-10.917,-12.077,2.32,25,0.06388,0.000001,0.541483,0.854438,0.626911,0.999999,0.63373,0.854439,0.250782,500,0.4,25,6,163522,25,3,400000,Scenario_4_500_0.4_25_6_400000_25_3
Scenario_4_500_0.4_25_6_163522_25_3,TRUE,1,-10.917,-12.077,2.321,25,0.06384,0.000001,0.541422,0.854434,0.626856,0.999999,0.633661,0.854435,0.250781,500,0.4,25,6,163522,25,3,400000,Scenario_4_500_0.4_25_6_400000_25_3
Scenario_4_500_0.4_25_6_163522_25_4,FALSE,1,-12.889,-13.786,1.794,25,0.09025,0.000001,1.603669,0.920367,1.592896,0.999999,1.742421,0.920368,0.260876,500,0.4,25,6,163522,25,4,400000,Scenario_4_500_0.4_25_6_400000_25_4
Scenario_4_500_0.4_25_6_163522_25_4,TRUE,1,-12.888,-13.786,1.795,25,0.09014,0.000001,1.603079,0.920131,1.592223,0.999999,1.742226,0.920132,0.260794,500,0.4,25,6,163522,25,4,400000,Scenario_4_500_0.4_25_6_400000_25_4
Scenario_4_500_0.4_25_6_163522_25_5,FALSE,1,-17.213,-17.213,0,25,0.5,1.337775,2.180916,0.000001,2.209143,0.000001,1.651354,1.337776,0.389421,500,0.4,25,6,163522,25,5,400000,Scenario_4_500_0.4_25_6_400000_25_5
Scenario_4_500_0.4_25_6_163522_25_5,TRUE,1,-17.213,-17.213,0,25,0.5,1.337978,2.181634,0.000001,2.209647,0.000001,1.65148,1.337979,0.389474,500,0.4,25,6,163522,25,5,400000,Scenario_4_500_0.4_25_6_400000_25_5
Scenario_4_500_0.4_25_6_163522_25_6,FALSE,1,-7.079,-7.781,1.405,25,0.1179,0.000001,0.918551,0.584113,0.925927,0.999999,1.572554,0.584114,0.167732,500,0.4,25,6,163522,25,6,400000,Scenario_4_500_0.4_25_6_400000_25_6
Scenario_4_500_0.4_25_6_163522_25_6,TRUE,1,-7.078,-7.781,1.407,25,0.1177,0.000001,0.918355,0.584014,0.925675,0.999999,1.572486,0.584015,0.167696,500,0.4,25,6,163522,25,6,400000,Scenario_4_500_0.4_25_6_400000_25_6
Scenario_4_500_0.4_25_6_163522_25_7,FALSE,1,-10.579,-10.952,0.746,25,0.1939,0.000001,1.102177,0.78225,1.135569,0.999999,1.408982,0.78225,0.226393,500,0.4,25,6,163522,25,7,400000,Scenario_4_500_0.4_25_6_400000_25_7
Scenario_4_500_0.4_25_6_163522_25_7,TRUE,1,-10.578,-10.952,0.748,25,0.1935,0.000001,1.101915,0.782197,1.135247,0.999999,1.408741,0.782198,0.226375,500,0.4,25,6,163522,25,7,400000,Scenario_4_500_0.4_25_6_400000_25_7
Scenario_4_500_0.4_25_6_163522_25_8,FALSE,1,-13.996,-13.986,0,25,0.5,0.990934,1.117537,0.000001,1.144003,0.000001,1.154468,0.990935,0.287143,500,0.4,25,6,163522,25,8,400000,Scenario_4_500_0.4_25_6_400000_25_8
Scenario_4_500_0.4_25_6_163522_25_8,TRUE,1,-13.996,-13.986,0,25,0.5,0.990979,1.117598,0.000001,1.14405,0.000001,1.154462,0.99098,0.287159,500,0.4,25,6,163522,25,8,400000,Scenario_4_500_0.4_25_6_400000_25_8
Scenario_4_500_0.4_25_6_163522_25_9,FALSE,1,-11.773,-11.596,0,25,0.5,0.715242,1.202444,0.000001,1.267944,0.000001,1.772745,0.715243,0.206296,500,0.4,25,6,163522,25,9,400000,Scenario_4_500_0.4_25_6_400000_25_9
Scenario_4_500_0.4_25_6_163522_25_9,TRUE,1,-11.773,-11.596,0,25,0.5,0.715492,1.203005,0.000001,1.268467,0.000001,1.772858,0.715493,0.206376,500,0.4,25,6,163522,25,9,400000,Scenario_4_500_0.4_25_6_400000_25_9
Scenario_4_500_0.4_25_6_163522_250_1,FALSE,1,-127.687,-136.434,17.494,250,0.00001441,0.440211,0.139667,0.636804,0.179081,0.591268,0.137971,1.077015,0.102937,500,0.4,25,6,163522,250,1,400000,Scenario_4_500_0.4_25_6_400000_250_1
Scenario_4_500_0.4_25_6_163522_250_1,TRUE,1,-127.645,-136.434,17.578,250,0.00001379,0.438926,0.139529,0.638046,0.179065,0.592444,0.137856,1.076973,0.102953,500,0.4,25,6,163522,250,1,400000,Scenario_4_500_0.4_25_6_400000_250_1
Scenario_4_500_0.4_25_6_163522_250_10,FALSE,1,-109.385,-114.98,11.189,250,0.0004115,0.543303,0.121338,0.350177,0.133788,0.391925,0.137263,0.893479,0.082279,500,0.4,25,6,163522,250,10,400000,Scenario_4_500_0.4_25_6_400000_250_10
Scenario_4_500_0.4_25_6_163522_250_10,TRUE,1,-109.365,-114.98,11.229,250,0.0004027,0.542626,0.121299,0.35082,0.133822,0.392659,0.13726,0.893446,0.082285,500,0.4,25,6,163522,250,10,400000,Scenario_4_500_0.4_25_6_400000_250_10
Scenario_4_500_0.4_25_6_163522_250_2,FALSE,1,-119.785,-128.958,18.346,250,0.000009213,0.444973,0.129832,0.55435,0.161045,0.554725,0.136844,0.999323,0.094337,500,0.4,25,6,163522,250,2,400000,Scenario_4_500_0.4_25_6_400000_250_2
Scenario_4_500_0.4_25_6_163522_250_2,TRUE,1,-119.756,-128.958,18.403,250,0.00000894,0.444294,0.129751,0.554956,0.161025,0.555373,0.136781,0.999249,0.094339,500,0.4,25,6,163522,250,2,400000,Scenario_4_500_0.4_25_6_400000_250_2
Scenario_4_500_0.4_25_6_163522_250_3,FALSE,1,-116.794,-118.662,3.735,250,0.02665,0.687111,0.141837,0.244818,0.143477,0.2627,0.148195,0.93193,0.08469,500,0.4,25,6,163522,250,3,400000,Scenario_4_500_0.4_25_6_400000_250_3
Scenario_4_500_0.4_25_6_163522_250_3,TRUE,1,-116.776,-118.662,3.772,250,0.02606,0.685803,0.14179,0.246127,0.143578,0.264105,0.148241,0.93193,0.084703,500,0.4,25,6,163522,250,3,400000,Scenario_4_500_0.4_25_6_400000_250_3
Scenario_4_500_0.4_25_6_163522_250_4,FALSE,1,-129.645,-131.167,3.045,250,0.0405,0.762136,0.158895,0.271841,0.161908,0.262908,0.150584,1.033977,0.094142,500,0.4,25,6,163522,250,4,400000,Scenario_4_500_0.4_25_6_400000_250_4
Scenario_4_500_0.4_25_6_163522_250_4,TRUE,1,-129.629,-131.167,3.075,250,0.03975,0.760914,0.158789,0.273075,0.16193,0.264099,0.15055,1.03399,0.094156,500,0.4,25,6,163522,250,4,400000,Scenario_4_500_0.4_25_6_400000_250_4
Scenario_4_500_0.4_25_6_163522_250_5,FALSE,1,-128.668,-131.688,6.039,250,0.006996,0.661352,0.153862,0.376517,0.167404,0.362779,0.150302,1.037868,0.095578,500,0.4,25,6,163522,250,5,400000,Scenario_4_500_0.4_25_6_400000_250_5
Scenario_4_500_0.4_25_6_163522_250_5,TRUE,1,-128.646,-131.688,6.085,250,0.006818,0.660081,0.153752,0.377787,0.167425,0.364003,0.15025,1.037868,0.095594,500,0.4,25,6,163522,250,5,400000,Scenario_4_500_0.4_25_6_400000_250_5
Scenario_4_500_0.4_25_6_163522_250_6,FALSE,1,-118.492,-124.861,12.739,250,0.000179,0.53068,0.132556,0.438181,0.152456,0.452264,0.141038,0.968861,0.089977,500,0.4,25,6,163522,250,6,400000,Scenario_4_500_0.4_25_6_400000_250_6
Scenario_4_500_0.4_25_6_163522_250_6,TRUE,1,-118.467,-124.861,12.789,250,0.0001743,0.529791,0.132493,0.439038,0.152486,0.453163,0.141009,0.968829,0.089986,500,0.4,25,6,163522,250,6,400000,Scenario_4_500_0.4_25_6_400000_250_6
Scenario_4_500_0.4_25_6_163522_250_7,FALSE,1,-117.502,-123.368,11.732,250,0.0003071,0.477321,0.136259,0.498225,0.165335,0.510714,0.14757,0.975546,0.092377,500,0.4,25,6,163522,250,7,400000,Scenario_4_500_0.4_25_6_400000_250_7
Scenario_4_500_0.4_25_6_163522_250_7,TRUE,1,-117.474,-123.368,11.789,250,0.000298,0.476353,0.136156,0.499187,0.165328,0.511703,0.147483,0.97554,0.092392,500,0.4,25,6,163522,250,7,400000,Scenario_4_500_0.4_25_6_400000_250_7
Scenario_4_500_0.4_25_6_163522_250_8,FALSE,1,-144.364,-148.528,8.328,250,0.001952,0.66959,0.177238,0.520199,0.202752,0.43722,0.154617,1.18979,0.110921,500,0.4,25,6,163522,250,8,400000,Scenario_4_500_0.4_25_6_400000_250_8
Scenario_4_500_0.4_25_6_163522_250_8,TRUE,1,-144.335,-148.528,8.384,250,0.001892,0.667924,0.177113,0.52189,0.202802,0.438631,0.154557,1.189813,0.110949,500,0.4,25,6,163522,250,8,400000,Scenario_4_500_0.4_25_6_400000_250_8
Scenario_4_500_0.4_25_6_163522_250_9,FALSE,1,-112.807,-115.478,5.342,250,0.01041,0.611944,0.137583,0.295044,0.144674,0.325301,0.151064,0.906988,0.082857,500,0.4,25,6,163522,250,9,400000,Scenario_4_500_0.4_25_6_400000_250_9
Scenario_4_500_0.4_25_6_163522_250_9,TRUE,1,-112.783,-115.478,5.39,250,0.01013,0.610551,0.137509,0.296435,0.144751,0.326836,0.151069,0.906986,0.082873,500,0.4,25,6,163522,250,9,400000,Scenario_4_500_0.4_25_6_400000_250_9
Scenario_4_500_0.4_25_6_163522_50_1,FALSE,1,-26.691,-27.244,1.107,50,0.1464,0.241277,0.763423,0.795499,0.829836,0.767282,0.746571,1.036776,0.215881,500,0.4,25,6,163522,50,1,400000,Scenario_4_500_0.4_25_6_400000_50_1
Scenario_4_500_0.4_25_6_163522_50_1,TRUE,1,-26.688,-27.244,1.112,50,0.1458,0.238536,0.763652,0.798333,0.830433,0.769946,0.746676,1.036869,0.215955,500,0.4,25,6,163522,50,1,400000,Scenario_4_500_0.4_25_6_400000_50_1
Scenario_4_500_0.4_25_6_163522_50_10,FALSE,1,-25.265,-28.404,6.278,50,0.006112,0.000001,0.617144,0.990862,0.650867,0.999999,0.622835,0.990863,0.200478,500,0.4,25,6,163522,50,10,400000,Scenario_4_500_0.4_25_6_400000_50_10
Scenario_4_500_0.4_25_6_163522_50_10,TRUE,1,-25.264,-28.404,6.281,50,0.006101,0.000001,0.617142,0.990802,0.650844,0.999999,0.622871,0.990803,0.200474,500,0.4,25,6,163522,50,10,400000,Scenario_4_500_0.4_25_6_400000_50_10
Scenario_4_500_0.4_25_6_163522_50_2,FALSE,1,-19.547,-20.018,0.942,50,0.1659,0.087543,0.552959,0.691002,0.610731,0.887555,0.715932,0.778545,0.162771,500,0.4,25,6,163522,50,2,400000,Scenario_4_500_0.4_25_6_400000_50_2
Scenario_4_500_0.4_25_6_163522_50_2,TRUE,1,-19.545,-20.018,0.945,50,0.1655,0.086638,0.552673,0.691949,0.610561,0.888724,0.71548,0.778586,0.162795,500,0.4,25,6,163522,50,2,400000,Scenario_4_500_0.4_25_6_400000_50_2
Scenario_4_500_0.4_25_6_163522_50_3,FALSE,1,-25.178,-25.213,0.071,50,0.3948,0.796439,0.601495,0.152701,0.585463,0.160883,0.615118,0.94914,0.191822,500,0.4,25,6,163522,50,3,400000,Scenario_4_500_0.4_25_6_400000_50_3
Scenario_4_500_0.4_25_6_163522_50_3,TRUE,1,-25.177,-25.213,0.072,50,0.3942,0.795454,0.601397,0.153681,0.585512,0.161917,0.615141,0.949135,0.191824,500,0.4,25,6,163522,50,3,400000,Scenario_4_500_0.4_25_6_400000_50_3
Scenario_4_500_0.4_25_6_163522_50_4,FALSE,1,-28.006,-28.006,0,50,0.5,1.063675,0.87564,0.000001,0.8591,0.000001,0.807671,1.063676,0.214971,500,0.4,25,6,163522,50,4,400000,Scenario_4_500_0.4_25_6_400000_50_4
Scenario_4_500_0.4_25_6_163522_50_4,TRUE,1,-28.006,-28.006,0,50,0.5,1.063723,0.875728,0.000001,0.859084,0.000001,0.807619,1.063724,0.21498,500,0.4,25,6,163522,50,4,400000,Scenario_4_500_0.4_25_6_400000_50_4
Scenario_4_500_0.4_25_6_163522_50_5,FALSE,1,-23.685,-23.834,0.298,50,0.2925,0.561058,0.642517,0.336382,0.653786,0.374824,0.717119,0.89744,0.182182,500,0.4,25,6,163522,50,5,400000,Scenario_4_500_0.4_25_6_400000_50_5
Scenario_4_500_0.4_25_6_163522_50_5,TRUE,1,-23.684,-23.834,0.3,50,0.2919,0.559822,0.642529,0.337625,0.65396,0.376206,0.717213,0.897447,0.182193,500,0.4,25,6,163522,50,5,400000,Scenario_4_500_0.4_25_6_400000_50_5
Scenario_4_500_0.4_25_6_163522_50_6,FALSE,1,-26.245,-26.245,0,50,0.4977,0.986662,0.814689,0.004678,0.779,0.004719,0.785857,0.99134,0.200579,500,0.4,25,6,163522,50,6,400000,Scenario_4_500_0.4_25_6_400000_50_6
Scenario_4_500_0.4_25_6_163522_50_6,TRUE,1,-26.245,-26.245,0,50,0.4967,0.984465,0.814969,0.006844,0.77954,0.006904,0.786448,0.991309,0.200565,500,0.4,25,6,163522,50,6,400000,Scenario_4_500_0.4_25_6_400000_50_6
Scenario_4_500_0.4_25_6_163522_50_7,FALSE,1,-25.268,-28.208,5.88,50,0.007658,0.000001,0.486929,1.011142,0.557595,0.999999,0.481563,1.011144,0.208081,500,0.4,25,6,163522,50,7,400000,Scenario_4_500_0.4_25_6_400000_50_7
Scenario_4_500_0.4_25_6_163522_50_7,TRUE,1,-25.264,-28.208,5.887,50,0.007627,0.000001,0.486839,1.011047,0.557461,0.999999,0.481519,1.011048,0.208057,500,0.4,25,6,163522,50,7,400000,Scenario_4_500_0.4_25_6_400000_50_7
Scenario_4_500_0.4_25_6_163522_50_8,FALSE,1,-22.852,-23.226,0.747,50,0.1937,0.000001,0.70363,0.900125,0.784804,0.999999,0.781701,0.900126,0.191733,500,0.4,25,6,163522,50,8,400000,Scenario_4_500_0.4_25_6_400000_50_8
Scenario_4_500_0.4_25_6_163522_50_8,TRUE,1,-22.85,-23.226,0.751,50,0.193,0.000001,0.703575,0.900161,0.784713,0.999999,0.781609,0.900162,0.191736,500,0.4,25,6,163522,50,8,400000,Scenario_4_500_0.4_25_6_400000_50_8
Scenario_4_500_0.4_25_6_163522_50_9,FALSE,1,-26.784,-26.77,0,50,0.5,0.978809,0.716261,0.000001,0.726497,0.000001,0.742224,0.97881,0.197908,500,0.4,25,6,163522,50,9,400000,Scenario_4_500_0.4_25_6_400000_50_9
Scenario_4_500_0.4_25_6_163522_50_9,TRUE,1,-26.784,-26.77,0,50,0.5,0.9789,0.716463,0.000001,0.726665,0.000001,0.742327,0.978901,0.197928,500,0.4,25,6,163522,50,9,400000,Scenario_4_500_0.4_25_6_400000_50_9
Scenario_4_500_0.4_25_6_163522_500_1,FALSE,1,-254.876,-271.551,33.35,500,0.000000003849,0.620418,0.083625,0.457508,0.104229,0.424433,0.082531,1.077926,0.073134,500,0.4,25,6,163522,500,1,400000,Scenario_4_500_0.4_25_6_400000_500_1
Scenario_4_500_0.4_25_6_163522_500_1,TRUE,1,-254.772,-271.551,33.557,500,0.00000000346,0.618968,0.08355,0.458949,0.104292,0.425774,0.082505,1.077917,0.07316,500,0.4,25,6,163522,500,1,400000,Scenario_4_500_0.4_25_6_400000_500_1
